Price,Close,High,Low,Open,Volume,20EMA,50EMA,100EMA,200EMA
Ticker,APLE,APLE,APLE,APLE,APLE,,,,
Date,,,,,,,,,
2017-05-23,12.635846138000488,12.729893713662493,12.619052339902344,12.709740387173921,787900,12.601660326507556,12.680705481868248,12.699635773715634,12.566957386941203
2017-05-24,12.797066688537598,12.797066688537598,12.655997271416554,12.689584861792676,1131700,12.620270456224702,12.685268666443516,12.701565098761614,12.569247031733207
2017-05-25,12.629130363464355,12.850811864823218,12.595542761946446,12.810506486744751,813800,12.621114256914193,12.683067164365902,12.70013074756761,12.569842885780284
2017-05-26,12.656002044677734,12.676155375274982,12.588825557305173,12.62913093721474,427000,12.624436903367863,12.682005787123229,12.69925691186682,12.570700190843942
2017-05-30,12.622413635253906,12.703024389923241,12.59621392276577,12.676154565461744,721500,12.624244211166534,12.679668839991098,12.697735262824981,12.571214752479863
2017-05-31,12.642675399780273,12.683197724239879,12.551502101956938,12.662936562010076,1263400,12.625999562463083,12.678218116845576,12.696644968507265,12.571925803696782
2017-06-01,12.73721981048584,12.784494543825648,12.602148039680781,12.67643764243755,794800,12.636591967036678,12.680531908753037,12.697448430724663,12.573570520182246
2017-06-02,12.73047161102295,12.798007525698223,12.696703009615097,12.73722533130452,590100,12.64553288551156,12.682490328449896,12.698102355087006,12.575131725066234
2017-06-05,12.703457832336426,12.784501194608,12.669690516138587,12.730472715807132,764600,12.651049547113928,12.68331258350427,12.698208404141448,12.57640860175549
2017-06-06,12.635920524597168,12.703456437719126,12.534617298984433,12.703456437719126,671100,12.649608687826618,12.681454071390265,12.696974980784136,12.577000760191726
2017-06-07,12.62240982055664,12.662930838560852,12.578511299637114,12.635915967798086,821900,12.64701831951519,12.67913861057326,12.695498442957849,12.577452591638144
2017-06-08,12.77099323272705,12.798008115097478,12.581892920555548,12.622415244111187,718200,12.658825454106797,12.682740752618507,12.696993389289913,12.579378369161418
2017-06-09,12.858783721923828,12.953333185480968,12.757479253095655,12.804753984874226,1055200,12.6778690986608,12.689644398473618,12.70019715825296,12.582158521925223
2017-06-12,12.912819862365723,12.973600776471066,12.865543814287303,12.865543814287303,930900,12.700245361870792,12.698396377449779,12.70440750882945,12.585448684516672
2017-06-13,13.095157623291016,13.095157623291016,12.83176909099637,12.926318556304222,1158900,12.737856053434623,12.713955641992573,12.712145134858392,12.590520415250746
2017-06-14,13.101914405822754,13.142435430700575,13.027626074903441,13.095160686986423,1015500,12.772528277471586,12.729169711162385,12.719863338243824,12.595608912669372
2017-06-15,13.061394691467285,13.108669439924775,13.034379813411416,13.034379813411416,623000,12.800039364518796,12.742198141762577,12.72662633533736,12.60024359703552
2017-06-16,13.08165168762207,13.08165168762207,12.99385465001649,13.08165168762207,1280900,12.826859585766726,12.755510045521772,12.733656540333095,12.605033727290113
2017-06-19,13.23023509979248,13.236988819962358,13.041134799457158,13.074903400306543,1086000,12.865276301388228,12.774126714316703,12.743489779134272,12.611254636469242
2017-06-20,13.149189949035645,13.22347957261208,13.044510521058196,13.196465983764433,816200,12.892315696402267,12.788835076462544,12.751523445864992,12.616607226644033
2017-06-21,12.993858337402344,13.189712332148016,12.926322432726588,13.155943735740017,500000,12.901986424116561,12.796875204342536,12.756322156588503,12.62036096903964
2017-06-22,12.912819862365723,13.007369382241366,12.885804977749483,12.987108218779188,921000,12.90301818014029,12.801422053676779,12.759421121059338,12.623271007779204
2017-06-23,12.892557144165039,12.980352932299159,12.879049703485807,12.912818305183887,2990900,12.90202189099979,12.804995978793965,12.76205747795252,12.625950471822845
2017-06-26,12.973596572875977,13.007365167704862,12.89930824053279,12.939829266187273,588100,12.908838527368951,12.811607766797183,12.766246370921301,12.629409637007454
2017-06-27,12.845283508300781,13.000615225214547,12.838529787373155,12.966847908716964,627900,12.902785668410077,12.81292838411105,12.767811462750597,12.631557635726791
2017-06-28,13.007365226745605,13.122175873404581,12.862163488672776,12.89930829908306,1210000,12.912745626346794,12.820553358332013,12.772555101641588,12.635297014741903
2017-06-29,12.790121078491211,13.027729741986949,12.705939442253888,13.027729741986949,858600,12.901067097979595,12.819359935593159,12.772902942767324,12.636837552689657
2017-06-30,12.701870918273926,12.844436691729104,12.667927364760752,12.817280813027711,797200,12.882096033245722,12.814752523149268,12.77149636802488,12.637484650854676
2017-07-03,12.919116973876953,12.946271563832509,12.72224069352777,12.756185549552038,437000,12.885621837115362,12.818845246707216,12.774419548338784,12.64028696252654
2017-07-05,12.708657264709473,12.916394773413725,12.688291654750733,12.878377586969892,866800,12.868768068314802,12.814524149373971,12.77311732490058,12.6409672640408
2017-07-06,12.586466789245605,12.769763856135027,12.538943984637505,12.67472083664688,824000,12.841882232212974,12.805580723486585,12.76942127468959,12.640424970759257
2017-07-07,12.620403289794922,12.684896546220227,12.566771346737125,12.620403289794922,562900,12.82078899960173,12.798318863341814,12.766470423503558,12.640225750053146
2017-07-10,12.437102317810059,12.65773920696821,12.43710231781006,12.633978470580475,871600,12.784247410859667,12.784153508615079,12.759948282796755,12.638204621374111
2017-07-11,12.49820327758789,12.51178121288648,12.416738255522718,12.4642597342046,669800,12.757005112452832,12.772939774064994,12.754765213386678,12.636811573177233
2017-07-12,12.504995346069336,12.7039070975509,12.494812539501979,12.566094775200474,802400,12.733004182321071,12.762432149437714,12.749819275419998,12.635499968927403
2017-07-13,12.579672813415527,12.579672813415527,12.498206475641489,12.525362353187338,636100,12.718401194806258,12.75526511665253,12.746450038548623,12.63494447484271
2017-07-14,12.68150806427002,12.712057787026518,12.606830676451056,12.620408618757022,1118500,12.714887563326617,12.752372683225765,12.745164058859936,12.635407794140495
2017-07-17,12.8104887008667,12.939475195428747,12.600034598419555,12.70186651854969,1031500,12.72399243356853,12.754651742741096,12.746457616127396,12.637149892714886
2017-07-18,12.63398265838623,12.790125062080417,12.633982658386232,12.776547123968719,888300,12.715420074027357,12.749919621786002,12.744230389241432,12.637118377945448
2017-07-19,12.627193450927734,12.67471493855802,12.589854769257247,12.654348031775001,769700,12.707017538494059,12.745106830771954,12.741912826106507,12.637019622452735
2017-07-20,12.362427711486816,12.633981264302694,12.362427711486816,12.633981264302694,1122400,12.674199459731463,12.730099806486262,12.734398269381364,12.63428736463218
2017-07-21,12.40994644165039,12.450678943340971,12.342058075590835,12.389579543373658,706200,12.649032505628504,12.717544772571129,12.727973480713425,12.632055116642311
2017-07-24,12.321700096130371,12.457476926528827,12.301334477975278,12.409955424348514,616200,12.617857990438207,12.702021451926393,12.71992846319693,12.628967006985476
2017-07-25,12.382793426513672,12.38958239416803,12.321694012487624,12.362426523550596,885900,12.595470889112061,12.689502705831778,12.713252521876468,12.626517518622574
2017-07-26,12.233447074890137,12.430322070905822,12.226658103322157,12.396378507929853,747300,12.560992430614736,12.671618171285047,12.703751423916342,12.62260636992872
2017-07-27,12.396370887756348,12.420131626206347,12.158762208393226,12.240228522266888,629200,12.545314188437747,12.660824160166277,12.697664680626046,12.620355270603621
2017-07-28,12.457473754882812,12.492095814877299,12.403163295523521,12.423528908493575,674100,12.536948432861086,12.652849634468886,12.692908424670735,12.618734559004409
2017-07-31,12.53215503692627,12.559310925326574,12.369223591116526,12.498211471289917,748800,12.536491918962533,12.648116512996626,12.689725189269856,12.617873071222537
2017-08-01,12.607231140136719,12.607231140136719,12.470716148586437,12.600405195271826,649900,12.543228987645788,12.646513165041336,12.688091643742467,12.617767181360987
2017-08-02,12.470720291137695,12.627713169432896,12.409288068862827,12.614061275168194,506800,12.53632339750216,12.639619326849036,12.683787260522571,12.616304028224437
2017-08-03,12.354676246643066,12.498017166315492,12.33078609336433,12.470714691960811,545300,12.519023668848913,12.628445088409586,12.67727021074278,12.613700766716166
2017-08-04,12.409283638000488,12.467302215034904,12.330787226880839,12.375153914525098,595600,12.50857223733954,12.619850521726876,12.671963545936002,12.611666765435414
2017-08-07,12.443414688110352,12.484370364932307,12.368331884435644,12.43658874197336,505700,12.50236675646057,12.61293146942819,12.667437825979057,12.60999261541228
2017-08-08,12.224989891052246,12.614059716093916,12.102125461688322,12.491195286729992,1526200,12.475949912135967,12.597718074197761,12.658676480732982,12.606161742533075
2017-08-09,12.122597694396973,12.24546206694164,12.07481739438861,12.224984237545684,1001900,12.442297319970349,12.579085902440868,12.648061059221378,12.601350159964557
2017-08-10,12.006564140319824,12.102124779139507,11.965609766813685,12.074822297440766,1234300,12.400798921908395,12.5566340686322,12.635358149936199,12.595431891112371
2017-08-11,12.204508781433105,12.231812559270526,11.938303457097183,11.945129401556537,2966400,12.382104622815511,12.542825233840079,12.62682647927277,12.59154210892651
2017-08-14,12.265945434570312,12.347855495916038,12.21133916097858,12.300075169262804,899400,12.371041842982635,12.531967202496167,12.61968031997173,12.588302341022468
2017-08-15,12.354676246643066,12.388804665065347,12.12259935600758,12.293244051950396,1456100,12.36948321475982,12.525014615992124,12.614432714559282,12.58597770326745
2017-08-16,12.416110038757324,12.436586571678859,12.378567992513336,12.409284093811518,831800,12.373923864664345,12.520743848257426,12.610505532860232,12.584287477749937
2017-08-17,12.306903839111328,12.491199239561231,12.300077890662585,12.41611641045814,730700,12.367541005087867,12.512357965545814,12.60449361813253,12.581527441544578
2017-08-18,12.231810569763184,12.375151474347849,12.19768215493319,12.28641681464052,962900,12.354614296961707,12.501356106887672,12.597113755788582,12.578047671676108
2017-08-21,12.231810569763184,12.272764927942292,12.143075910055854,12.218158683064956,710000,12.342918703895181,12.490785693667103,12.589880029332633,12.574602526383444
2017-08-22,12.293246269226074,12.333518435147608,12.231814063453163,12.259116542732265,620400,12.338187995831458,12.483039049571376,12.58400609348894,12.57180296163561
2017-08-23,12.238641738891602,12.334202382751496,12.231815792627875,12.272770168294098,548600,12.328707399932423,12.473454841309424,12.5771671953781,12.56848792459338
2017-08-24,12.218159675598145,12.32737217422461,12.18744357898972,12.286417812718605,919400,12.318179045233919,12.463443266183493,12.570058135580478,12.565002071369548
2017-08-25,12.211337089538574,12.272769299647903,12.170382716771034,12.252292764222151,510500,12.308003620881982,12.45355674945232,12.562954748530142,12.561483016823967
2017-08-28,12.1157808303833,12.25912183782284,12.095302985642006,12.245471243245152,688700,12.289696688453535,12.440310634979024,12.554099819457926,12.557048169197692
2017-08-29,12.15672779083252,12.184031567139751,12.06799312166544,12.081645009819056,762200,12.2770329839182,12.429189739130143,12.546231066415839,12.553064881850775
2017-08-30,12.279598236083984,12.300076078413085,12.156733785942098,12.231817905899108,650700,12.277277293648275,12.423323405677353,12.540951208389465,12.550343820698867
2017-08-31,12.478646278381348,12.485510377216581,12.27959133973857,12.348231018897906,1949200,12.296455292194281,12.425492930097118,12.539717447399207,12.5496304123176
2017-09-01,12.492380142211914,12.526699342761225,12.413443624400053,12.444331428571866,650400,12.315114801719771,12.428115958023188,12.538780075019261,12.549060757888688
2017-09-05,12.389415740966797,12.533559214853893,12.334504253103415,12.49237592625464,1320400,12.322191081648059,12.42659830245235,12.535822365434063,12.547472250257623
2017-09-06,12.526691436767578,12.540419632000434,12.38941210282453,12.410004395673814,1027600,12.341667305945156,12.430523523405888,12.53564155496542,12.547265475994042
2017-09-07,12.485513687133789,12.540425183179734,12.420305385508815,12.519832881215004,812300,12.355366961296454,12.432680000414827,12.53464892391925,12.54665103033374
2017-09-08,12.588468551635742,12.653675523208275,12.437462313113237,12.458053299297765,808700,12.377567112757339,12.438789355364667,12.535714659121554,12.547067125073063
2017-09-11,12.760069847106934,12.818412732847053,12.647501488238953,12.663975066267584,1226100,12.413995944600156,12.451388590334954,12.540157336111363,12.549186555143052
2017-09-12,12.753203392028809,12.849298155122343,12.705156010482042,12.773795688060119,1278300,12.446301415783838,12.463224464911184,12.544376069891907,12.551216573420524
2017-09-13,12.917943000793457,12.931671203639919,12.760072595639594,12.773800798486056,1831800,12.49121966197523,12.481056564357548,12.551773434860253,12.554865592598365
2017-09-14,12.863025665283203,12.91107304426309,12.766930907323427,12.91107304426309,975700,12.52662975752837,12.496035744786006,12.557936845363677,12.557931861978314
2017-09-15,12.876761436462402,12.935104342630765,12.832145425796583,12.869897334114302,4277800,12.559975631712565,12.510966164067433,12.564250203603256,12.561104295555271
2017-09-18,12.828706741333008,12.965984782727467,12.801250347538367,12.924801501228421,1066500,12.585569070724034,12.523426578862162,12.569486966726618,12.563767006458534
2017-09-19,12.760069847106934,12.86302872789098,12.705158356742563,12.84243642805689,1116600,12.60218819228431,12.532706707028623,12.57326088514999,12.565720268554537
2017-09-20,12.849299430847168,12.856163530205764,12.739476459495807,12.787523845812892,629900,12.625722595956963,12.545122107962683,12.578726994965775,12.568541951761429
2017-09-21,12.794392585754395,12.890488702436139,12.787528483906158,12.842439989498486,832700,12.6417864045091,12.55489742081726,12.582997600723965,12.570789221751408
2017-09-22,12.80125617980957,12.849303581647744,12.768996342515445,12.81498438296148,552000,12.656974002156764,12.56455854862088,12.587319552785067,12.573082425314176
2017-09-25,12.80125617980957,12.945399694517603,12.80125617980957,12.81498438296148,1375400,12.670715161933222,12.573840808667496,12.591555921637037,12.575352810931047
2017-09-26,12.869888305664062,12.962551658567971,12.78065765612293,12.821840932127087,1039800,12.689684032764731,12.585450514432067,12.597067453994008,12.578283512371177
2017-09-27,12.890485763549805,12.917940855489734,12.821846069910086,12.876757562983208,1032200,12.708808007125214,12.597412681064135,12.602877717549568,12.581390002432657
2017-09-28,12.972855567932129,12.972855567932129,12.821849251805334,12.876760758505403,894400,12.73395539386873,12.612135931529547,12.610204011616549,12.585285182188873
2017-09-29,12.97972297668457,13.007179391626305,12.911083248524157,12.938539663465892,930700,12.757361830327381,12.62655110977092,12.617521218845619,12.589209936362959
2017-10-02,13.014037132263184,13.04149353654243,12.952262841021714,12.972853835037732,1015000,12.78180709717841,12.641746640064735,12.625373019111313,12.593437072640572
2017-10-03,12.951933860778809,13.051989070844662,12.88293022224598,13.048538165043807,989200,12.798009646092734,12.65391084479862,12.631839570431461,12.597004204860854
2017-10-04,13.014039039611816,13.041639709661519,12.876031740957881,12.938134893738638,938300,12.818583874046931,12.66803351910502,12.639407876751864,12.601153805206636
2017-10-05,13.055441856384277,13.110644517496748,12.97953770380391,13.041640862072345,964900,12.841141777126678,12.683226002919893,12.647646173378249,12.60567408432283
2017-10-06,13.0209379196167,13.055439081929315,12.97263444979007,13.014037423927181,1160800,12.858265219268585,12.696469607496239,12.655038089145346,12.609806062783466
2017-10-09,13.0209379196167,13.041638090550277,12.951934278856491,13.0209379196167,674300,12.873757857396978,12.709193855030374,12.662283630342799,12.613896927030563
2017-10-10,13.07614517211914,13.089944852221022,13.034742183407168,13.04164268152583,642700,12.89303283975147,12.723584102759345,12.670478908397776,12.618496412056322
2017-10-11,13.103740692138672,13.11064118754199,13.055438540450368,13.062339035853686,726600,12.913100254264537,12.738492204303633,12.679058349659972,12.623324713350675
2017-10-12,13.276252746582031,13.283153243865728,13.062342595328566,13.062342595328566,1119600,12.947686205913822,12.759580853020433,12.690883981282191,12.629821509701237
2017-10-13,13.262446403503418,13.30384937050851,13.138241450892398,13.283147887005965,960300,12.977663367589022,12.779301070686433,12.702202049048948,12.636116284763947
2017-10-16,13.193446159362793,13.283149969668969,13.165844177031689,13.269348978503416,688000,12.998214109662715,12.795542054556094,12.711929655193776,12.641661855655478
2017-10-17,13.145137786865234,13.224492798398561,13.110636637955979,13.186540744917702,747500,13.01220684082486,12.809251691117238,12.720508034038756,12.646671566413785
2017-10-18,13.241751670837402,13.27625284136692,13.148596931045349,13.165847516310109,541300,13.034068253207007,12.826212474635675,12.730829690212985,12.652592761482676
2017-10-19,13.255549430847168,13.265900833416064,13.138244941570564,13.165845610772383,596000,13.055161698696546,12.843049218016517,12.741220180126534,12.658592330332073
2017-10-20,13.145137786865234,13.276244521762445,13.062334503029234,13.276244521762445,771000,13.063730849950709,12.854895828559604,12.749218548576806,12.663433578655788
2017-10-23,13.034733772277832,13.2141426591867,13.01748319618045,13.18654200065781,844600,13.060969223505673,12.861948296940712,12.754872315382766,12.66712810794556
2017-10-24,13.138243675231934,13.165844341773443,13.034737556330096,13.055439043337458,756200,13.06832869509865,12.872783409814877,12.762463827458987,12.671815825032986
2017-10-25,13.048542022705078,13.152046853036945,12.958838187386881,13.131346676651766,891400,13.066444250108786,12.879675904438024,12.768128742216335,12.675564344412809
2017-10-26,13.034733772277832,13.062335746941315,12.951930480556564,13.048534759609574,704700,13.063424204601077,12.885756605137624,12.773408049742304,12.679138169565697
2017-10-27,13.041638374328613,13.062339861847622,12.948483654695588,13.014037707104944,574700,13.061349363622746,12.891869615694134,12.77871954131827,12.682745136777267
2017-10-30,12.951933860778809,13.055438660510584,12.896731213179534,13.055438660510584,872800,13.05092883954237,12.894225076285691,12.782149527842243,12.685423631543452
2017-10-31,13.069242477416992,13.086493061746573,12.88362266278831,12.965737655304286,1047500,13.05267299553043,12.901088503781036,12.787834536744715,12.68924272453722
2017-11-01,13.131348609924316,13.131348609924316,13.017492358501965,13.09684611731049,1091600,13.060165911186992,12.910118311865086,12.794636795619558,12.69364178807341
2017-11-02,13.124405860900879,13.185449153702823,13.02798452864619,13.179900124290175,798300,13.066284001635934,12.918521745160607,12.80116687612018,12.697927997753286
2017-11-03,13.089723587036133,13.159090430022648,13.055038842455156,13.068912740287546,543800,13.068516343102619,12.925235542881216,12.80688087039574,12.70182646132824
2017-11-06,13.117472648620605,13.166029977530057,13.055041419140457,13.124409598905952,805000,13.073178848390047,12.932774252910214,12.813031202637816,12.705962244286372
2017-11-07,13.221521377563477,13.457372343553699,13.075849422557116,13.089723320106588,1714200,13.087306708311324,12.944097669563282,12.82112011699278,12.71109218591102
2017-11-08,13.36719799041748,13.408818370361375,13.235398576992456,13.249272478003094,1551700,13.113963020892863,12.960689839008545,12.831933540228913,12.717620601876261
2017-11-09,13.339452743530273,13.388010083280507,13.304769307448185,13.346389695364346,1246900,13.135438232572616,12.97554328624469,12.841983425442802,12.723807986370332
2017-11-10,13.270075798034668,13.32557005302625,13.221518490302959,13.221518490302959,665300,13.148260857854716,12.98709358082469,12.850460502127788,12.729243486983908
2017-11-13,13.346386909484863,13.388007288713327,13.29782957987032,13.29782957987032,1040600,13.167130005629016,13.001183515281951,12.860280827025948,12.735384217556057
2017-11-14,13.332505226135254,13.35678387677036,13.256201462605166,13.277010978528269,728000,13.18288002662961,13.014176523550708,12.869631805226133,12.741325720128984
2017-11-15,13.297826766967773,13.360257984148333,13.242332498705913,13.325573239554844,834700,13.193827335233244,13.02530006250824,12.878110913379432,12.746863043978125
2017-11-16,13.360260963439941,13.374134864371168,13.277018880940595,13.290892781871822,1155700,13.209678156967216,13.038435784113405,12.887658439123204,12.752966505863318
2017-11-17,13.401877403259277,13.401877403259277,13.318636668319073,13.325572293657734,862200,13.227982847090269,13.052688396628929,12.897840992868472,12.75942333071303
2017-11-20,13.429618835449219,13.491355397950045,13.367187652273461,13.429618835449219,1360500,13.247186274553025,13.067469982465019,12.908371247177003,12.766091942700456
2017-11-21,13.526741981506348,13.526741981506348,13.353322212512676,13.429627334257999,1221300,13.273810627596198,13.085480649094091,12.920616212213227,12.773660599803002
2017-11-22,13.471250534057617,13.526744818852462,13.423386498420246,13.526744818852462,740400,13.292614428211571,13.100608879876974,12.93151986215074,12.78060179317867
2017-11-24,13.505928993225098,13.519802890087687,13.436562155087412,13.492056419450137,384900,13.312930101070004,13.116503786282784,12.942894300389836,12.787818979248785
2017-11-27,13.47818374633789,13.505930219494678,13.44349900103222,13.505930219494678,804800,13.32866854347647,13.130687314128084,12.953494091398708,12.794688280413851
2017-11-28,13.429618835449219,13.512859530958895,13.339439871712235,13.512859530958895,835300,13.338282856997683,13.142410118885776,12.962922304152185,12.801005997379379
2017-11-29,13.450434684753418,13.505928948934159,13.401877368981223,13.429625162615405,861100,13.348963983450611,13.154489513625684,12.97257601465914,12.807467974368176
2017-11-30,13.512863159179688,13.51286315917969,13.394937706305347,13.498989265173918,1610000,13.364573428758142,13.168543382078782,12.98327476999618,12.81448683192849
2017-12-01,13.49891471862793,13.561668042292489,13.324600226207277,13.554695303005978,1051600,13.377367837317168,13.181499120766984,12.993485462048294,12.821297059656843
2017-12-04,13.582587242126465,13.65928605741893,13.498917016274925,13.533779388727357,1420500,13.3969125425371,13.19722806670265,13.00515084383202,12.828872086348083
2017-12-05,13.519838333129883,13.589564430771938,13.491948692021879,13.589564430771938,931300,13.408619760688794,13.209879449699795,13.015342675303264,12.835747372385713
2017-12-06,13.568644523620605,13.61745371687104,13.46405605505588,13.519836660284701,1413800,13.423860214301348,13.223948668284926,13.026299147547173,12.843039881353224
2017-12-07,13.722041130065918,13.749930765578057,13.540753844536518,13.561672068606443,2131900,13.452258396755116,13.243481706001829,13.04007621650794,12.851786162434943
2017-12-08,13.763880729675293,13.791771704182887,13.680210465982237,13.708100110574968,3112600,13.481936714176086,13.263889510851769,13.054408979144915,12.86086173026818
2017-12-11,13.638372421264648,13.805714259142867,13.610482779908965,13.72901674797871,2050000,13.496835352946427,13.278575115181686,13.065972611662136,12.868598155054215
2017-12-12,13.701126098632812,13.756906712569519,13.631399998733245,13.666263713640399,992100,13.516291614440368,13.295145741983692,13.078549908433834,12.876882015189327
2017-12-13,13.673233985900879,13.735987331479636,13.659288502457935,13.701123622872272,1187400,13.531238506960417,13.30997273194123,13.090325830759914,12.884805915395413
2017-12-14,13.756900787353516,13.77781900728815,13.603504497575367,13.680203307421525,1486200,13.55273015271214,13.327499322349556,13.103525334850877,12.89348347631042
2017-12-15,13.840571403503418,13.882406510636354,13.770845338339138,13.777818077846973,2144800,13.580143605168452,13.347619796120295,13.118120306507363,12.902907236780003
2017-12-18,13.966087341308594,14.049757611209472,13.860103758180186,13.875442997348523,2020400,13.616900151467512,13.371873425343367,13.134911732939072,12.913486143292726
2017-12-19,13.673233985900879,13.973055230351715,13.624426123765069,13.973055230351715,1328200,13.622265278556405,13.383691486541702,13.145571579532374,12.921045823318678
2017-12-20,13.624428749084473,13.763879620641509,13.624428749084474,13.72901723523094,1092300,13.6224713233686,13.393132163504164,13.155053899721525,12.928044658400927
2017-12-21,13.631397247314453,13.669746661014345,13.582589386210763,13.659288213610546,950500,13.623321411363442,13.402475892281037,13.164486441258017,12.935043191623947
2017-12-22,13.701126098632812,13.749933969588088,13.603510356722262,13.659290970658969,792700,13.630731381579572,13.414187665079147,13.175112969126825,12.942665907116574
2017-12-26,13.701126098632812,13.763879455550951,13.666263713640399,13.666263713640399,673800,13.637435640346547,13.425440152669488,13.185529070701202,12.95021277469385
2017-12-27,13.735984802246094,13.749928953206975,13.67323146822223,13.70112110005825,688700,13.64682127481317,13.437618374221511,13.19642918419714,12.958031401833674
2017-12-28,13.805715560913086,13.805715560913086,13.68718158166652,13.715072555566811,1108700,13.661954063965544,13.452053558013338,13.208494260963791,12.966466070083221
2017-12-29,13.673233985900879,13.826630314029783,13.666261244179408,13.805712088865365,922200,13.663028342245099,13.46072730028344,13.217697027794229,12.973498586658522
2018-01-02,13.736303329467773,13.785361340812749,13.624170350184816,13.736303329467773,1140800,13.670006912456783,13.471534203388707,13.227966459510535,12.981088683601898
2018-01-03,13.694259643554688,13.77835874556002,13.624176167396161,13.729300713268389,868800,13.672316696370869,13.48026853437561,13.237199987907449,12.988184912059141
2018-01-04,13.5260591506958,13.722292622173358,13.50503504296221,13.701267177708603,1500100,13.658387406306577,13.482064244819538,13.242919971329,12.993536894533138
2018-01-05,13.505041122436523,13.575124632136903,13.455983066665787,13.547090693564044,1358600,13.643782998318953,13.482965298843734,13.248110489172713,12.998626488840635
2018-01-08,13.65221118927002,13.65221118927002,13.469994653470971,13.484011618547367,1236000,13.644585683171435,13.489602392585942,13.256112483234046,13.005129819193167
2018-01-09,13.65221118927002,13.729303160458832,13.618571007779217,13.694262084499206,1184100,13.645311921847492,13.495979208142181,13.263956021967433,13.011568439790947
2018-01-10,13.65221118927002,13.715286195382436,13.547086624659782,13.631187078386791,1180100,13.645968994935352,13.502105952500136,13.271644243102138,13.017942994512133
2018-01-11,13.78536605834961,13.813398644398198,13.666224559998332,13.666224559998332,1217900,13.65924490573671,13.513214191945213,13.281816952314959,13.025579044898576
2018-01-12,13.701268196105957,13.83442668081791,13.673235604800489,13.80639408951244,989800,13.663247123867114,13.520588858775048,13.290122917538543,13.032302320034969
2018-01-16,13.750320434570312,13.862453415064355,13.67673208002751,13.701261085964921,1471100,13.671539820124563,13.529597940178784,13.299235739657984,13.039446778886067
2018-01-17,13.953566551208496,14.009633063919653,13.750325943904722,13.799383975435594,1543300,13.698399508799223,13.546224160219165,13.312192785431263,13.048542498013655
2018-01-18,13.764342308044434,13.967584262984031,13.722292755437723,13.967584262984031,1416300,13.704679775394006,13.55477781307506,13.321146241324593,13.055664884183116
2018-01-19,13.862464904785156,13.869473388966245,13.70127244208348,13.74332334717001,1173100,13.719706930574114,13.56684397353428,13.331865422779257,13.063692745084628
2018-01-22,13.855447769165039,13.872968300311978,13.771347348236551,13.869464728774927,1149700,13.732634629487537,13.578161769441369,13.342233390034421,13.071570904528215
2018-01-23,13.98160171508789,13.98160171508789,13.795179842017312,13.841434752521764,1239200,13.756345780497094,13.59398294378045,13.354894148946372,13.080625937469108
2018-01-24,14.100739479064941,14.10774662227006,13.960572553806955,13.974589513678927,1720200,13.789145180360698,13.613855749085724,13.369663363404165,13.090776320967574
2018-01-25,14.016641616821289,14.1498000864658,13.946558141390959,14.121766161601226,1403100,13.81081150764266,13.629651273310648,13.38247481396688,13.09998891097607
2018-01-26,13.953566551208496,14.051682614270243,13.862458969327033,14.044675469821065,943200,13.8244072260775,13.64235383322821,13.393783561238992,13.10848222082913
2018-01-29,13.83442211151123,13.93323993745199,13.778355610686972,13.925531010807413,1437300,13.825361024690237,13.649885922572643,13.402509077085968,13.115705503323479
2018-01-30,13.666227340698242,13.827418419285841,13.645201894335445,13.799385827533396,1092700,13.810205435738618,13.650526762499139,13.407731220919874,13.12118333255109
2018-01-31,13.659215927124023,13.876473479321378,13.575116833184207,13.701265474093931,2226900,13.795825482537229,13.650867514053056,13.412711116092234,13.126536890706046
2018-02-01,13.483111381530762,13.70149085790477,13.483111381530762,13.659223082307811,1504400,13.766043187203278,13.644288842189438,13.414105180754383,13.130084895589874
2018-02-02,13.194281578063965,13.469016604980848,13.152015167624816,13.454927353626143,1820300,13.711589700618582,13.626641498498243,13.409752238126849,13.130723668549816
2018-02-05,12.79979133605957,13.229504076543032,12.701169268522342,13.18019169914952,1761400,13.624751761136771,13.59421600193202,13.397673804422546,13.127430809520064
2018-02-06,12.912508010864258,12.940686523921462,12.440528666159707,12.680040652644132,2561900,13.55691902301558,13.567482355223481,13.388066560985747,13.125292274210056
2018-02-07,12.757524490356445,13.088613808329374,12.750479865255976,12.8913683363908,1651800,13.480786210381376,13.535719301699283,13.375580579389128,13.121632893276189
2018-02-08,12.461661338806152,12.80684002842864,12.461661338806152,12.80684002842864,1947200,13.383726698802784,13.493599381585828,13.357483168684515,13.115066012137184
2018-02-09,12.687081336975098,12.750481628019603,12.320768842856845,12.539146876662903,1762600,13.317379521485861,13.461971222973643,13.34420788488829,13.110807458155472
2018-02-12,12.701172828674316,12.754005518110505,12.369378003278925,12.75048387626487,1931600,13.258693169789524,13.43213599182465,13.331474517438508,13.106731491692974
2018-02-13,12.792747497558594,12.83501390858495,12.574369473026614,12.665946920854548,1290100,13.214317391481817,13.407061933225982,13.320806655658707,13.103607272845867
2018-02-14,12.835012435913086,12.835012435913086,12.644812936305229,12.70821321738279,1169400,13.17819310999908,13.384628619605868,13.311186968138992,13.10093468740375
2018-02-15,12.898412704467773,13.001261810360438,12.7575242361404,12.870235548252229,1152100,13.151547357091337,13.365561328816138,13.303013220343521,13.098919543294937
2018-02-16,12.940683364868164,13.011126943063724,12.863897876069815,12.905460232145256,873800,13.131465072117702,13.348899447877002,13.295838371720247,13.097345053957358
